fwd_num_packets,bwd_num_packets,fwd_total_bytes,bwd_total_bytes,fwd_avg_pkt_length,bwd_avg_pkt_length,fwd_std_pkt_length,bwd_std_pkt_length,fwd_max_pkt_length,bwd_max_pkt_length,fwd_min_pkt_length,bwd_min_pkt_length,fwd_avg_inter_time,bwd_avg_inter_time,fwd_std_inter_time,bwd_std_inter_time,fwd_min_inter_time,bwd_min_inter_time,fwd_max_inter_time,bwd_max_inter_time,fwd_avg_offset,bwd_avg_offset,fwd_num_rst,bwd_num_rst,fwd_num_psh,bwd_num_psh,label,categorical_label
105,82,10853,145528,103.3619048,1774.731707,130.9909072,2419.54931,572,10188,40,52,32.443472,41.655332,160.63484,181.363177,0,4.00E-06,1457.682206,1457.683037,7.714285714,8.317073171,26,0,17,13,1,hulk
96,78,10066,145320,104.8541667,1863.076923,129.0691352,2392.82508,572,10188,40,52,35.515957,43.817877,167.823942,185.819941,1.00E-06,2.00E-06,1457.702967,1457.703996,8.0625,8.333333333,17,0,16,13,1,hulk
108,83,11016,145580,102,1753.975904,127.5345656,2166.722736,572,8740,40,52,32.58912,41.151364,158.594827,180.299691,0,3.00E-06,1457.704546,1457.70539,7.87962963,8.313253012,23,0,17,13,1,hulk
100,81,10393,137380,103.93,1696.049383,132.0064473,2045.395285,572,8740,40,52,34.105548,42.205132,164.56824,182.506449,0,2.00E-06,1457.705039,1457.706108,7.84,8.320987654,23,0,16,14,1,hulk
98,84,9936,137536,101.3877551,1637.333333,131.2816782,1954.884894,643,10188,40,52,36.042048,40.679582,166.31711,179.35083,0,4.00E-06,1457.70631,1457.707246,7.887755102,8.30952381,23,0,15,14,1,hulk
101,83,10025,145591,99.25742574,1754.108434,125.427003,2033.744462,572,8740,40,52,33.764389,41.175611,163.705997,180.396173,0,5.00E-06,1457.706956,1457.707741,7.920792079,8.313253012,20,0,15,14,1,hulk
101,85,9823,145695,97.25742574,1714.058824,122.9790757,2132.979083,572,10188,40,52,33.749697,40.177749,163.75886,178.225351,0,2.00E-06,1457.707418,1457.708158,7.712871287,8.305882353,26,0,15,14,1,hulk
111,84,11120,145643,100.1801802,1733.845238,129.9302749,2400.802514,727,11636,40,52,30.681786,40.662153,156.358882,179.251831,0,2.00E-06,1457.707982,1457.709054,7.774774775,8.30952381,26,0,17,14,1,hulk
104,84,10194,137536,98.01923077,1637.333333,120.0787752,2001.537243,572,8740,40,52,33.854413,40.662944,161.575996,179.250544,0,1.00E-06,1457.708684,1457.709537,7.846153846,8.30952381,23,0,16,14,1,hulk
106,81,10611,145487,100.1037736,1796.135802,126.2558196,2259.003972,572,8740,40,52,32.143523,42.187884,159.935878,182.445732,0,2.00E-06,1457.709866,1457.710615,7.924528302,8.320987654,20,0,16,14,1,hulk
100,79,10363,137276,103.63,1737.670886,129.0531685,2437.509557,572,10199,40,52,35.222645,43.270385,164.702466,184.670578,0,2.00E-06,1457.709907,1457.71094,7.65,8.329113924,26,0,17,14,1,hulk
99,81,11221,137380,113.3434343,1696.049383,153.5551594,2409.440157,700,10188,40,52,34.440118,42.188681,165.419694,182.408686,0,2.00E-06,1457.709884,1457.710479,7.787878788,8.320987654,22,0,17,14,1,hulk
99,85,10483,145695,105.8888889,1714.058824,137.2231081,2210.215624,572,10188,40,52,34.440065,40.179628,165.42479,178.236429,0,2.00E-06,1457.711183,1457.71222,7.727272727,8.305882353,22,0,16,14,1,hulk
95,82,9770,137421,102.8421053,1675.865854,131.5671753,1855.205381,572,5844,40,52,37.096024,41.667829,168.928456,181.376353,1.00E-06,2.00E-06,1457.711864,1457.712717,7.842105263,8.317073171,22,0,15,13,1,hulk
106,81,10538,145476,99.41509434,1796,131.1519561,2427.533326,659,10188,40,52,32.144154,42.188706,159.99663,182.461013,0,4.00E-06,1457.71388,1457.714955,7.91509434,8.320987654,21,0,15,13,1,hulk
101,86,10971,137629,108.6237624,1600.337209,145.1118087,1850.755099,806,5844,40,52,33.751107,39.706743,163.862438,177.22584,1.00E-06,2.00E-06,1457.713349,1457.714217,7.742574257,8.302325581,24,0,17,13,1,hulk
109,85,11105,145684,101.8807339,1713.929412,130.9649886,2058.093453,573,7340,40,52,31.25109,40.179501,157.866562,178.236537,0,2.00E-06,1457.717376,1457.71852,7.651376147,8.305882353,27,0,17,13,1,hulk
96,77,10496,145268,109.3333333,1886.597403,136.3740728,2598.103024,572,10188,40,52,35.527584,44.408967,167.97415,186.992892,1.00E-06,4.00E-06,1457.714898,1457.715666,7.885416667,8.337662338,21,0,17,13,1,hulk
104,84,10027,145632,96.41346154,1733.714286,119.0201591,2274.328682,572,10188,40,52,33.854371,40.66357,161.629481,179.301033,0,1.00E-06,1457.715098,1457.716043,7.605769231,8.30952381,29,0,16,13,1,hulk
98,84,9820,145643,100.2040816,1733.845238,127.3752439,2037.577675,572,8740,40,52,34.794949,40.663499,166.287741,179.265115,0,2.00E-06,1457.720348,1457.720937,7.87755102,8.30952381,21,0,15,14,1,hulk
101,81,11213,145476,111.019802,1796,140.5096424,2209.098108,678,10199,40,52,33.753607,42.19152,163.854177,182.454742,0,1.00E-06,1457.717497,1457.718545,7.97029703,8.320987654,19,0,18,13,1,hulk
104,84,10798,145632,103.8269231,1733.714286,129.697665,2203.728312,572,10188,40,52,33.854218,40.666466,161.676523,179.26434,0,2.00E-06,1457.718062,1457.718851,7.817307692,8.30952381,24,0,17,13,1,hulk
101,76,10822,145216,107.1485149,1910.736842,135.3859214,2573.676371,572,10188,40,52,33.756262,45.007859,163.798627,188.216154,0,3.00E-06,1457.718484,1457.719491,7.891089109,8.342105263,21,0,17,13,1,hulk
101,80,10524,137317,104.1980198,1716.4625,128.1509282,2242.557209,572,10188,40,52,33.758812,42.732179,163.788683,183.595558,0,2.00E-06,1457.719042,1457.719789,7.871287129,8.325,22,0,17,13,1,hulk
107,84,11273,145632,105.3551402,1733.714286,131.1584273,2138.692623,572,8740,40,52,31.848111,40.673024,159.294971,179.259023,0,1.00E-06,1457.724383,1457.725445,7.831775701,8.30952381,22,0,18,13,1,hulk
108,81,12577,145476,116.4537037,1796,148.2829062,2385.436365,632,10236,40,52,32.588446,42.198168,158.723746,182.448877,0,1.00E-06,1457.72049,1457.721188,7.833333333,8.320987654,23,0,20,13,1,hulk
97,79,9795,137265,100.9793814,1737.531646,129.3680134,2421.146951,572,10188,40,52,35.165599,43.28026,167.131666,184.683376,0,5.00E-06,1457.719962,1457.720837,7.711340206,8.329113924,23,0,15,13,1,hulk
97,78,9705,137213,100.0515464,1759.141026,123.2696376,2260.42923,572,8740,40,52,36.322432,43.843501,167.268215,185.825557,0,9.00E-06,1457.726912,1457.727718,7.618556701,8.333333333,27,0,16,13,1,hulk
104,79,10508,145372,101.0384615,1840.151899,126.6911943,2629.282641,572,11636,40,52,32.776572,43.281386,161.463201,184.719095,0,1.00E-06,1457.722331,1457.723109,7.932692308,8.329113924,21,0,16,13,1,hulk
106,83,11985,145591,113.0660377,1754.108434,144.4199082,2422.97033,572,11647,40,52,32.152207,41.170035,160.030331,180.307348,0,4.00E-06,1457.72277,1457.723583,7.745283019,8.313253012,24,0,19,14,1,hulk
102,82,10263,145550,100.6176471,1775,127.1842076,2461.592629,572,10188,40,52,34.524137,41.678283,163.221044,181.373648,1.00E-06,3.00E-06,1457.729161,1457.730306,7.68627451,8.317073171,26,0,16,15,1,hulk
100,86,10110,137662,101.1,1600.72093,134.6781798,2226.439826,687,11647,40,52,34.104073,39.720759,164.635913,177.273471,0,2.00E-06,1457.723953,1457.72478,7.67,8.302325581,26,0,15,16,1,hulk
97,79,10453,137265,107.7628866,1737.531646,132.4919631,2225.604187,572,11647,40,52,35.172773,43.289091,167.111709,184.729291,0,2.00E-06,1457.724327,1457.725523,7.948453608,8.329113924,21,0,17,13,1,hulk
99,81,9827,145476,99.26262626,1796,124.4254211,2271.677717,572,8740,40,52,35.580838,42.206697,165.60686,182.50534,0,3.00E-06,1457.724093,1457.724814,7.878787879,8.320987654,22,0,15,13,1,hulk
98,82,10108,145539,103.1428571,1774.865854,131.7064058,2124.435505,572,7303,40,52,34.812614,41.688714,166.339766,181.419888,0,2.00E-06,1457.732648,1457.733611,7.591836735,8.317073171,26,0,16,14,1,hulk
105,83,11468,145580,109.2190476,1753.975904,134.7047327,1984.115014,572,10236,40,52,33.614586,41.180257,161.012908,180.350221,1.00E-06,5.00E-06,1457.727526,1457.72823,7.761904762,8.313253012,24,0,19,13,1,hulk
104,82,10013,145528,96.27884615,1774.731707,119.6473343,1984.816887,572,7292,40,52,32.784787,41.688818,161.577745,181.422329,0,1.00E-06,1457.727939,1457.729025,7.951923077,8.317073171,20,0,15,13,1,hulk
103,79,9958,145372,96.67961165,1840.151899,120.6388398,2324.964985,572,8740,40,52,33.106273,43.292313,162.34815,184.733019,1.00E-06,2.00E-06,1457.735621,1457.736422,7.873786408,8.329113924,20,0,15,13,1,hulk
108,76,10275,145227,95.13888889,1910.881579,120.0543069,2499.048197,572,11647,40,52,32.587812,45.024044,158.767454,188.228631,0,4.00E-06,1457.729611,1457.730473,7.888888889,8.342105263,24,0,15,14,1,hulk
102,81,9970,145476,97.74509804,1796,126.685991,2544.853837,572,11647,40,52,33.434036,42.209984,163.112255,182.503767,1.00E-06,2.00E-06,1457.729128,1457.729987,7.647058824,8.320987654,27,0,15,13,1,hulk
104,84,10237,145632,98.43269231,1733.714286,123.6535847,2353.582609,572,10236,40,52,33.940688,40.684252,161.765759,179.310207,0,2.00E-06,1457.738858,1457.739904,7.605769231,8.30952381,27,0,16,13,1,hulk
102,81,10377,137369,101.7352941,1695.91358,131.4068526,2096.035461,572,8740,40,52,33.433973,42.209903,163.122085,182.504113,1.00E-06,2.00E-06,1457.731553,1457.732345,7.549019608,8.320987654,29,0,16,13,1,hulk
98,78,10336,137213,105.4693878,1759.141026,134.9509421,2260.337716,572,8740,40,52,34.813256,43.855183,166.33503,185.874337,0,2.00E-06,1457.741356,1457.742382,7.795918367,8.333333333,22,0,16,13,1,hulk
100,84,9929,145643,99.29,1733.845238,128.2284337,2432.637358,572,11636,40,52,34.109947,40.6849,164.697765,179.311157,1.00E-06,1.00E-06,1457.733015,1457.733828,7.67,8.30952381,27,0,15,14,1,hulk
110,79,11591,145372,105.3727273,1840.151899,135.3292186,2319.200885,693,10236,40,52,31.989583,43.293033,157.354325,184.730093,0,4.00E-06,1457.74204,1457.742725,7.845454545,8.329113924,24,0,18,13,1,hulk
103,82,10642,137421,103.3203883,1675.865854,131.8099652,2245.779437,572,8740,40,52,34.273184,41.689524,162.465922,181.454438,0,2.00E-06,1457.734505,1457.73531,7.485436893,8.317073171,30,0,17,13,1,hulk
108,84,11373,145632,105.3055556,1733.714286,138.9104773,2361.899494,633,10188,40,52,31.559712,40.684942,158.625035,179.307689,0,2.00E-06,1457.735855,1457.736667,7.712962963,8.30952381,25,0,17,13,1,hulk
103,83,10670,145580,103.592233,1753.975904,125.0748354,1928.704456,572,5844,40,52,34.184801,41.188645,162.485686,180.353887,0,2.00E-06,1457.744282,1457.745101,7.786407767,8.313253012,25,0,18,13,1,hulk
104,82,11513,145528,110.7019231,1774.731707,136.2359375,2159.753438,572,8740,40,52,32.78857,41.693626,161.579273,181.417144,0,2.00E-06,1457.736365,1457.737185,7.817307692,8.317073171,22,0,19,13,1,hulk
99,78,10516,137213,106.2222222,1759.141026,129.9914876,2598.849165,572,10199,40,52,34.464216,43.863046,165.518285,185.87434,0,2.00E-06,1457.746757,1457.747743,7.95959596,8.333333333,19,0,17,13,1,hulk
102,80,11129,145424,109.1078431,1817.8,142.2725669,2193.391781,572,8740,40,52,33.440476,42.752523,163.121745,183.605634,1.00E-06,4.00E-06,1457.738792,1457.739597,7.81372549,8.325,22,0,17,13,1,hulk
95,80,9849,137317,103.6736842,1716.4625,132.0674749,1781.019463,572,5844,40,52,37.189719,42.756052,169.051015,183.656708,0,9.00E-06,1457.747209,1457.748026,7.915789474,8.325,21,0,15,13,1,hulk
99,84,9720,145632,98.18181818,1733.714286,120.7208252,1940.327476,572,5892,40,52,34.464141,40.69213,165.517694,179.35836,0,4.00E-06,1457.740107,1457.741095,7.97979798,8.30952381,18,0,15,13,1,hulk
99,83,10601,137484,107.0808081,1656.433735,134.3594537,1906.448641,572,8740,40,52,34.466902,41.191679,165.514413,180.400967,0,2.00E-06,1457.740824,1457.741657,7.797979798,8.313253012,23,0,17,14,1,hulk
100,80,9763,145424,97.63,1817.8,121.3430445,2458.261691,572,11647,40,52,34.118863,42.756056,164.692619,183.661297,1.00E-06,3.00E-06,1457.75063,1457.751441,7.9,8.325,20,0,15,13,1,hulk
102,87,10617,145788,104.0882353,1675.724138,133.8551088,1866.578306,600,5844,40,52,33.44319,39.275852,163.105223,176.326563,1.00E-06,3.00E-06,1457.742313,1457.742937,7.931372549,8.298850575,20,0,16,13,1,hulk
107,86,11057,145758,103.3364486,1694.860465,131.7351505,2314.037181,572,10236,40,52,32.894366,39.737906,159.472621,177.319751,0,2.00E-06,1457.753022,1457.753731,7.728971963,8.302325581,27,0,17,15,1,hulk
102,80,9823,137317,96.30392157,1716.4625,120.7888092,2369.422885,572,11647,40,52,34.611904,42.755909,163.332194,183.660503,0,4.00E-06,1457.743517,1457.744396,7.764705882,8.325,24,0,15,13,1,hulk
98,78,10214,137224,104.2244898,1759.282051,131.4317298,2337.106163,572,8740,40,52,34.822171,43.866384,166.317512,185.962214,0,1.00E-06,1457.745897,1457.74666,7.857142857,8.333333333,22,0,16,14,1,hulk
105,80,10454,137317,99.56190476,1716.4625,126.0718601,2211.52918,572,10188,40,52,32.478359,42.755828,160.801,183.695545,1.00E-06,2.00E-06,1457.745515,1457.746202,7.742857143,8.325,26,0,16,13,1,hulk
99,80,9836,145424,99.35353535,1817.8,125.3993875,2453.365595,572,10236,40,52,34.466777,42.755754,165.563471,183.657205,1.00E-06,9.00E-06,1457.755553,1457.756137,7.929292929,8.325,19,0,15,13,1,hulk
107,82,10841,145528,101.317757,1774.731707,127.0260409,2421.129907,572,10236,40,52,31.865499,41.700063,159.425197,181.50572,0,3.00E-06,1457.745961,1457.74677,7.710280374,8.317073171,26,0,17,13,1,hulk
106,75,10437,145164,98.46226415,1935.52,121.0568677,2515.753959,572,8740,40,52,33.293107,45.644569,160.3415,189.53082,0,4.00E-06,1457.756284,1457.757182,7.981132075,8.346666667,19,0,16,13,1,hulk
102,82,10067,145528,98.69607843,1774.731707,126.2975262,2075.17722,572,8740,40,52,33.442936,41.699975,163.129054,181.691632,0,5.00E-06,1457.74721,1457.748117,7.794117647,8.317073171,23,0,15,13,1,hulk
101,83,9961,145591,98.62376238,1754.108434,125.7277099,2119.068836,572,7292,40,52,33.777313,41.191373,163.983846,180.442217,0,1.00E-06,1457.757714,1457.75843,7.801980198,8.313253012,23,0,15,14,1,hulk
99,84,9803,145643,99.02020202,1733.845238,125.4663936,2231.977455,572,11647,40,52,35.579141,40.69503,165.657878,179.575164,0,3.00E-06,1457.748782,1457.749734,7.757575758,8.30952381,25,0,15,14,1,hulk
103,76,10312,145227,100.1165049,1910.881579,123.0101463,2671.91702,572,11684,40,52,34.272115,45.035767,162.593943,188.315729,0,2.00E-06,1457.749999,1457.751052,7.970873786,8.342105263,20,0,16,14,1,hulk
101,81,10362,145476,102.5940594,1796,128.2673909,2167.602143,572,11684,40,52,33.777156,42.220962,163.975865,182.590617,0,4.00E-06,1457.750642,1457.751446,7.940594059,8.320987654,19,0,16,13,1,hulk
106,80,10612,137317,100.1132075,1716.4625,125.0382281,1997.5223,572,8740,40,52,32.175223,42.764046,160.113736,183.65317,0,1.00E-06,1457.761735,1457.762779,8,8.325,19,0,16,13,1,hulk
96,73,10176,136953,106,1876.068493,132.4403341,2645.128386,572,11647,40,52,35.562034,46.92159,168.051552,191.976946,0,1.00E-06,1457.750886,1457.75192,7.96875,8.356164384,18,0,16,13,1,hulk
105,83,10857,145580,103.4,1753.975904,126.9515807,2292.492647,572,8740,40,52,33.612833,41.199381,161.04434,180.400305,0,2.00E-06,1457.747678,1457.74848,8.038095238,8.313253012,18,0,17,13,1,hulk
100,85,10488,137577,104.88,1618.552941,130.9500082,1912.540006,572,7292,40,52,34.125119,40.218427,164.745527,178.32721,0,4.00E-06,1457.765183,1457.766231,7.68,8.305882353,26,0,17,13,1,hulk
98,84,10550,137536,107.6530612,1637.333333,135.111264,2005.907999,572,8740,40,52,34.828676,40.702923,166.381647,179.353437,0,2.00E-06,1457.754381,1457.755036,7.806122449,8.30952381,23,0,17,14,1,hulk
95,76,9913,145227,104.3473684,1910.881579,137.1013578,2784.402897,655,11684,40,52,35.940173,45.044499,168.926341,188.328613,0,4.00E-06,1457.766576,1457.767605,7.821052632,8.342105263,22,0,15,14,1,hulk
107,78,11128,145320,104,1863.076923,126.6391397,2393.579425,572,10188,40,52,32.893481,43.878756,159.520784,185.96716,0,2.00E-06,1457.754815,1457.755536,7.971962617,8.333333333,20,0,18,13,1,hulk
101,81,10028,137369,99.28712871,1695.91358,128.5125159,2027.141646,628,8740,40,52,34.997295,42.232939,164.140168,182.599541,0,2.00E-06,1457.756226,1457.75687,7.821782178,8.320987654,23,0,15,13,1,hulk
101,81,10277,145487,101.7524752,1796.135802,127.4311897,2328.064678,572,8740,40,52,34.957033,42.229022,164.124838,182.598329,1.00E-06,3.00E-06,1457.755998,1457.75657,7.861386139,8.320987654,23,0,16,14,1,hulk
101,84,9863,145643,97.65346535,1733.845238,123.2359879,2162.471408,572,10188,40,52,33.783554,40.702609,163.951327,179.404755,0,2.00E-06,1457.769865,1457.770939,7.742574257,8.30952381,24,0,15,14,1,hulk
106,88,10664,145851,100.6037736,1657.397727,129.3455085,1914.790613,572,7292,40,52,32.177926,38.834981,160.121893,175.388899,0,3.00E-06,1457.757946,1457.758865,7.754716981,8.295454545,24,0,16,14,1,hulk
102,85,11142,137588,109.2352941,1618.682353,134.8579874,1951.292961,572,7292,40,52,34.610769,40.221883,163.37873,178.369602,1.00E-06,4.00E-06,1457.772514,1457.773436,7.578431373,8.305882353,28,0,19,14,1,hulk
105,87,10980,145799,104.5714286,1675.850575,130.3152138,2101.542764,572,10199,40,52,32.487229,39.28643,160.907639,176.364346,1.00E-06,2.00E-06,1457.759419,1457.760348,7.561904762,8.298850575,30,0,18,14,1,hulk
102,83,10899,137473,106.8529412,1656.301205,131.0316564,2140.850018,572,8740,40,52,33.452145,41.20278,163.203426,180.445065,0,4.00E-06,1457.760387,1457.761021,7.784313725,8.313253012,22,0,18,13,1,hulk
104,81,10215,145487,98.22115385,1796.135802,125.6098101,2173.695872,617,10236,40,52,33.9776,42.232783,161.868483,182.602852,0,3.00E-06,1457.802299,1457.804408,7.990384615,8.320987654,20,0,15,14,1,hulk
100,82,9952,145539,99.52,1774.865854,125.997393,2297.14527,572,11684,40,52,35.218808,41.711326,164.922955,181.514623,0,1.00E-06,1457.762936,1457.763802,7.96,8.317073171,21,0,15,14,1,hulk
101,79,10639,145372,105.3366337,1840.151899,131.2090909,2476.434829,572,11684,40,52,34.956617,43.31554,164.166059,184.823538,0,1.00E-06,1457.763918,1457.764618,7.871287129,8.329113924,21,0,17,13,1,hulk
104,79,10448,137265,100.4615385,1737.531646,125.8782678,2229.471122,572,8740,40,52,32.802384,43.315475,161.660661,184.826189,1.00E-06,4.00E-06,1457.777306,1457.778162,7.865384615,8.329113924,22,0,16,13,1,hulk
100,80,10123,137317,101.23,1716.4625,126.0399852,2351.906428,572,11647,40,52,35.350222,42.767111,164.974899,183.700771,0,2.00E-06,1457.764425,1457.765423,7.79,8.325,24,0,16,13,1,hulk
98,81,9634,145476,98.30612245,1796,122.7550917,2438.632496,572,11636,40,52,34.83129,42.232457,166.421816,182.598719,1.00E-06,3.00E-06,1457.766195,1457.767324,7.765306122,8.320987654,24,0,15,13,1,hulk
104,84,10110,145632,97.21153846,1733.714286,124.16765,2214.925442,572,10188,40,52,32.802235,40.705921,161.66092,179.402773,1.00E-06,2.00E-06,1457.766144,1457.767012,7.778846154,8.30952381,23,0,15,13,1,hulk
99,81,10174,137369,102.7676768,1695.91358,128.1715869,2271.39782,572,11647,40,52,35.669751,42.232374,165.764685,182.598958,0,2.00E-06,1457.781805,1457.782493,7.878787879,8.320987654,22,0,16,13,1,hulk
103,79,10158,145372,98.62135922,1840.151899,122.309485,2581.450284,572,10199,40,52,34.182604,43.31514,162.554664,184.826101,0,2.00E-06,1457.769146,1457.769736,7.737864078,8.329113924,26,0,16,13,1,hulk
99,86,9732,145736,98.3030303,1694.604651,124.1502919,1934.591894,572,5855,40,52,34.482513,39.75583,165.593754,177.362263,0,2.00E-06,1457.783178,1457.783953,7.696969697,8.302325581,25,0,15,13,1,hulk
98,76,9597,137109,97.92857143,1804.065789,121.12984,2550.563892,572,10188,40,52,36.078771,45.056512,166.607004,188.324231,0,3.00E-06,1457.770663,1457.771565,7.857142857,8.342105263,22,0,15,13,1,hulk
105,79,11562,145372,110.1142857,1840.151899,134.1142104,2211.001172,572,8740,40,52,32.493037,43.323553,160.906614,184.82041,0,4.00E-06,1457.784624,1457.785493,7.961904762,8.329113924,18,0,19,13,1,hulk
96,79,10360,137265,107.9166667,1737.531646,133.5534324,2320.177037,575,11647,40,52,35.57127,43.323487,168.097894,184.824545,1.00E-06,1.00E-06,1457.784813,1457.785838,7.9375,8.329113924,20,0,17,13,1,hulk
111,81,17586,143489,158.4324324,1771.469136,187.2332829,1917.935544,572,5892,40,40,31.696359,42.240405,168.000402,196.020659,1.00E-06,1.50E-05,1595.397117,1595.39721,7.801801802,8.308641975,22,1,29,12,1,hulk
114,80,15922,135330,139.6666667,1691.625,176.9931585,2096.616445,572,8751,40,40,30.934506,42.775158,165.850168,197.222418,1.00E-06,2.00E-06,1595.396866,1595.397037,7.605263158,8.3125,30,1,25,12,1,hulk
117,75,16643,135070,142.2478632,1800.933333,179.6556527,2467.91518,572,10188,40,40,30.169092,45.462344,162.336746,201.766571,0,1.70E-05,1578.376153,1578.376066,7.871794872,8.333333333,24,1,25,12,1,hulk
115,76,16126,135122,140.226087,1777.921053,179.0909335,2341.892578,572,8751,40,40,29.642647,44.855946,163.526309,200.467359,0,5.00E-06,1578.376133,1578.376164,7.826086957,8.328947368,25,1,24,12,1,hulk
106,84,16545,143656,156.0849057,1710.190476,186.574388,2048.046948,572,10188,40,40,32.183396,40.701444,171.626972,192.469347,0,9.00E-06,1594.376962,1594.376903,7.858490566,8.297619048,21,1,27,13,1,hulk
115,83,16141,143593,140.3565217,1730.036145,182.5792398,2222.693079,668,10236,40,40,29.642733,40.831514,162.152542,190.480093,0,9.00E-06,1562.251419,1562.251337,7.982608696,8.301204819,21,1,23,12,1,hulk
106,74,15713,135018,148.2358491,1824.567568,183.1937071,2244.706663,572,11647,40,40,33.205413,45.426271,166.095111,198.115386,1.00E-06,1.00E-05,1530.252627,1530.252558,8.08490566,8.337837838,19,1,24,12,1,hulk
110,76,15747,135122,143.1545455,1777.921053,181.169756,2008.200639,572,8740,40,40,32.106319,44.214886,163.168012,195.559315,0,3.00E-06,1530.252634,1530.252601,8.127272727,8.328947368,19,1,23,12,1,hulk
95,75,9182,135066,96.65263158,1800.88,116.7840131,1947.645626,468,8740,40,52,37.186838,22.718364,185.056827,89.931036,0,9.00E-06,1634.957513,735.350484,8.157894737,8.32,18,0,12,12,1,hulk
106,70,10351,134806,97.6509434,1925.8,116.6156113,2395.679956,451,8740,40,52,32.183378,24.364739,175.197295,92.957142,0,7.00E-06,1634.957471,735.352498,8.122641509,8.342857143,18,0,14,12,1,hulk
102,73,9646,143069,94.56862745,1959.849315,118.0070068,2362.167394,605,8740,40,52,33.457995,23.349611,178.557768,91.106852,0,3.00E-06,1634.960454,735.351076,8.117647059,8.328767123,18,0,12,12,1,hulk
97,70,9787,134806,100.8969072,1925.8,126.0675649,2614.041884,625,11636,40,52,36.411949,24.364868,183.219124,92.959094,0,3.00E-06,1634.960392,735.361279,8.103092784,8.342857143,19,0,13,12,1,hulk
101,73,10131,134962,100.3069307,1848.794521,132.6264485,2197.202811,805,8740,40,52,34.995627,23.350569,179.63522,91.105038,0,3.00E-06,1634.897726,735.360537,8.00990099,8.328767123,21,0,13,12,1,hulk
97,69,9230,134754,95.15463918,1952.956522,115.6324403,2436.502305,451,11647,40,52,36.31804,24.724113,183.170102,93.606944,0,2.00E-06,1634.898653,735.358806,8.030927835,8.347826087,22,0,12,12,1,hulk
97,75,9180,143173,94.63917526,1908.973333,115.6097229,2242.197848,467,10236,40,52,35.203214,22.722161,183.064055,89.930032,0,3.00E-06,1634.900664,735.347521,7.948453608,8.32,21,0,12,12,1,hulk
100,76,9568,143225,95.68,1884.539474,115.5838827,2392.722157,430,11636,40,52,34.134336,22.416503,180.346561,89.357263,0,1.50E-05,1634.90061,735.357218,7.87,8.315789474,22,0,13,12,1,hulk
93,74,8849,135014,95.15053763,1824.513514,112.898179,2014.769658,409,7292,40,52,36.733764,23.033533,186.897429,90.513007,0,1.20E-05,1634.900551,735.356619,8.021505376,8.324324324,19,0,12,12,1,hulk
101,74,9582,143121,94.87128713,1934.067568,113.3848017,2488.478059,410,10236,40,52,34.955159,23.03352,179.619915,90.509919,0,1.40E-05,1634.902525,735.354348,7.930693069,8.324324324,22,0,13,12,1,hulk
107,82,10274,143559,96.01869159,1750.719512,118.633412,2405.70439,434,10188,40,52,32.891565,20.758611,174.556604,86.139329,1.00E-06,4.40E-05,1634.903434,735.353586,7.644859813,8.292682927,29,0,14,14,1,hulk
97,73,9658,143069,99.56701031,1959.849315,121.5152517,2326.160383,498,8740,40,52,35.203445,23.353939,183.063489,91.102942,0,1.00E-06,1634.905455,735.354846,8.072164948,8.328767123,18,0,13,12,1,hulk
119,83,16498,143604,138.6386555,1730.168675,180.6093608,2234.880882,610,11684,40,40,29.656959,40.833917,159.684768,190.478122,0,1.00E-05,1562.266417,1562.266322,7.714285714,8.301204819,29,1,24,13,1,hulk
102,74,9560,143132,93.7254902,1934.216216,113.6702855,2452.117767,426,11636,40,52,33.464832,23.039858,178.570164,90.521318,0,1.00E-06,1634.842674,735.34655,8.12745098,8.324324324,19,0,12,13,1,hulk
102,73,10309,134973,101.0686275,1848.945205,131.495756,2482.395874,665,8740,40,52,33.467236,23.363276,178.577628,91.110138,0,2.00E-06,1634.844631,735.345908,8,8.328767123,21,0,13,13,1,hulk
106,76,10440,135118,98.49056604,1777.868421,123.6865659,2365.595228,497,11647,40,52,33.290331,22.419737,175.401058,89.350259,1.00E-06,1.40E-05,1634.845638,735.328597,7.735849057,8.315789474,28,0,14,12,1,hulk
99,75,9746,143173,98.44444444,1908.973333,119.4555013,2013.708358,427,7292,40,52,35.709187,22.728519,181.400797,89.923551,1.00E-06,4.00E-06,1634.845521,735.32593,8.080808081,8.32,21,0,13,12,1,hulk
103,73,10133,143069,98.37864078,1959.849315,129.3770229,2674.908995,715,11647,40,52,34.181073,23.363291,177.833441,91.105372,0,2.00E-06,1634.847503,735.333892,8.213592233,8.328767123,17,0,12,12,1,hulk
94,72,9123,134910,97.05319149,1873.75,118.3107233,2521.370205,547,10188,40,52,36.345914,23.692293,185.90097,91.710116,1.00E-06,9.00E-06,1634.848501,735.336952,8.127659574,8.333333333,17,0,12,12,1,hulk
109,74,10215,143121,93.71559633,1934.067568,114.2123665,2345.195656,443,10199,40,52,31.297898,23.043287,172.843178,90.505326,0,9.00E-06,1634.848461,735.32363,8.009174312,8.324324324,20,0,13,12,1,hulk
100,77,9697,143277,96.97,1860.74026,116.4578612,2230.215262,467,8740,40,52,35.307666,22.133605,180.48328,88.791659,0,4.50E-05,1634.850388,735.322654,8.1,8.311688312,19,0,13,12,1,hulk
